Arrival.Date,Departure.Date,Room.Type,Accommodation.Type,Best.Available.Rate,Step.Into.Summer.1.Night,Advance.Purchase.Promotion,get_date,Departure.Date_Weekday,Arrival.Date.Weekday,get_date.Weekday,nDays_rates
7/29/2017,7/30/2017,DELUXE,"1 King Bed, Deluxe Room",409,368.1,347.6,6/21/2017,Sun,Sat,Wed,38
7/29/2017,7/30/2017,DELUXE,"2 Full Size Beds, Deluxe Room",419,377.1,356.1,6/21/2017,Sun,Sat,Wed,38
7/29/2017,7/30/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,404.1,381.6,6/21/2017,Sun,Sat,Wed,38
7/29/2017,7/30/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,359.1,339.1,6/21/2017,Sun,Sat,Wed,38
7/30/2017,7/31/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",394,329.3,492.1,6/21/2017,Mon,Sun,Wed,39
7/30/2017,7/31/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,6/21/2017,Mon,Sun,Wed,39
7/30/2017,7/31/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,6/21/2017,Mon,Sun,Wed,39
7/30/2017,7/31/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,6/21/2017,Mon,Sun,Wed,39
7/30/2017,7/31/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,6/21/2017,Mon,Sun,Wed,39
7/30/2017,7/31/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,301.8,466.6,6/21/2017,Mon,Sun,Wed,39
7/31/2017,8/1/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",394,329.3,492.1,6/21/2017,Tue,Mon,Wed,40
7/31/2017,8/1/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,6/21/2017,Tue,Mon,Wed,40
7/31/2017,8/1/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,6/21/2017,Tue,Mon,Wed,40
7/31/2017,8/1/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,6/21/2017,Tue,Mon,Wed,40
7/31/2017,8/1/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,6/21/2017,Tue,Mon,Wed,40
7/31/2017,8/1/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,301.8,466.6,6/21/2017,Tue,Mon,Wed,40
8/1/2017,8/2/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,6/21/2017,Wed,Tue,Wed,41
8/1/2017,8/2/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,6/21/2017,Wed,Tue,Wed,41
8/1/2017,8/2/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,6/21/2017,Wed,Tue,Wed,41
8/1/2017,8/2/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,6/21/2017,Wed,Tue,Wed,41
8/1/2017,8/2/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",364,301.8,466.6,6/21/2017,Wed,Tue,Wed,41
8/2/2017,8/3/2017,DELUXE,"1 King Bed, Deluxe Room",339,307.3,288.1,6/21/2017,Thu,Wed,Wed,42
8/2/2017,8/3/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,305.1,279.6,6/21/2017,Thu,Wed,Wed,42
8/2/2017,8/3/2017,DELUXE,"2 Full Size Beds, Deluxe Room",329,312.1,279.6,6/21/2017,Thu,Wed,Wed,42
8/2/2017,8/3/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/21/2017,Thu,Wed,Wed,42
8/2/2017,8/3/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",429,414.5,364.6,6/21/2017,Thu,Wed,Wed,42
8/2/2017,8/3/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",399,375.4,339.1,6/21/2017,Thu,Wed,Wed,42
8/2/2017,8/3/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/21/2017,Thu,Wed,Wed,42
8/3/2017,8/4/2017,DELUXE,"1 King Bed, Deluxe Room",329,307.3,279.6,6/21/2017,Fri,Thu,Wed,43
8/3/2017,8/4/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,305.1,279.6,6/21/2017,Fri,Thu,Wed,43
8/3/2017,8/4/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,312.1,288.1,6/21/2017,Fri,Thu,Wed,43
8/3/2017,8/4/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/21/2017,Fri,Thu,Wed,43
8/3/2017,8/4/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,378.5,339.1,6/21/2017,Fri,Thu,Wed,43
8/3/2017,8/4/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/21/2017,Fri,Thu,Wed,43
8/4/2017,8/5/2017,DELUXE,"1 King Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,350.1,330.6,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,404.1,381.6,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,404.1,381.6,6/21/2017,Sat,Fri,Wed,44
8/4/2017,8/5/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Sat,Fri,Wed,44
8/5/2017,8/6/2017,DELUXE,"1 King Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Sun,Sat,Wed,45
8/5/2017,8/6/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Sun,Sat,Wed,45
8/5/2017,8/6/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,350.1,330.6,6/21/2017,Sun,Sat,Wed,45
8/5/2017,8/6/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Sun,Sat,Wed,45
8/6/2017,8/7/2017,DELUXE,"1 King Bed, Deluxe Room",389,350.1,330.6,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,DELUXE,"2 Full Size Beds, Deluxe Room",379,341.1,322.1,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",479,431.1,407.1,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,404.1,381.6,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,404.1,381.6,6/21/2017,Mon,Sun,Wed,46
8/6/2017,8/7/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Mon,Sun,Wed,46
8/7/2017,8/8/2017,DELUXE,"1 King Bed, Deluxe Room",489,307.3,415.6,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,DELUXE,"1 Queen Bed, Deluxe Room",479,305.1,407.1,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,DELUXE,"2 Full Size Beds, Deluxe Room",479,312.1,407.1,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,PREMIER SUITE,"1 King Bed, Premier Suite",549,378.5,466.6,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",549,375.4,466.6,6/21/2017,Tue,Mon,Wed,47
8/7/2017,8/8/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,301.8,398.6,6/21/2017,Tue,Mon,Wed,47
8/8/2017,8/9/2017,DELUXE,"1 King Bed, Deluxe Room",489,307.3,415.6,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,DELUXE,"1 Queen Bed, Deluxe Room",479,305.1,407.1,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,DELUXE,"2 Full Size Beds, Deluxe Room",479,312.1,407.1,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,PREMIER SUITE,"1 King Bed, Premier Suite",549,378.5,466.6,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",549,375.4,466.6,6/21/2017,Wed,Tue,Wed,48
8/8/2017,8/9/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,301.8,398.6,6/21/2017,Wed,Tue,Wed,48
8/9/2017,8/10/2017,DELUXE,"1 King Bed, Deluxe Room",449,307.3,381.6,6/21/2017,Thu,Wed,Wed,49
8/9/2017,8/10/2017,DELUXE,"1 Queen Bed, Deluxe Room",439,305.1,373.1,6/21/2017,Thu,Wed,Wed,49
8/9/2017,8/10/2017,DELUXE,"2 Full Size Beds, Deluxe Room",439,312.1,373.1,6/21/2017,Thu,Wed,Wed,49
8/9/2017,8/10/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",459,329.3,390.1,6/21/2017,Thu,Wed,Wed,49
8/9/2017,8/10/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",479,347.5,407.1,6/21/2017,Thu,Wed,Wed,49
8/9/2017,8/10/2017,PREMIER SUITE,"1 King Bed, Premier Suite",509,378.5,432.6,6/21/2017,Thu,Wed,Wed,49
8/9/2017,8/10/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",429,301.8,364.6,6/21/2017,Thu,Wed,Wed,49
8/10/2017,8/11/2017,DELUXE,"1 King Bed, Deluxe Room",329,307.3,279.6,6/21/2017,Fri,Thu,Wed,50
8/10/2017,8/11/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,305.1,279.6,6/21/2017,Fri,Thu,Wed,50
8/10/2017,8/11/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,312.1,288.1,6/21/2017,Fri,Thu,Wed,50
8/10/2017,8/11/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,329.3,296.6,6/21/2017,Fri,Thu,Wed,50
8/10/2017,8/11/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/21/2017,Fri,Thu,Wed,50
8/10/2017,8/11/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,378.5,339.1,6/21/2017,Fri,Thu,Wed,50
8/10/2017,8/11/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/21/2017,Fri,Thu,Wed,50
8/11/2017,8/12/2017,DELUXE,"1 King Bed, Deluxe Room",329,307.3,279.6,6/21/2017,Sat,Fri,Wed,51
8/11/2017,8/12/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,305.1,279.6,6/21/2017,Sat,Fri,Wed,51
8/11/2017,8/12/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,6/21/2017,Sat,Fri,Wed,51
8/11/2017,8/12/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,378.5,339.1,6/21/2017,Sat,Fri,Wed,51
8/11/2017,8/12/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/21/2017,Sat,Fri,Wed,51
8/12/2017,8/13/2017,DELUXE,"1 King Bed, Deluxe Room",379,307.3,322.1,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,305.1,322.1,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,312.1,330.6,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,378.5,381.6,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,375.4,381.6,6/21/2017,Sun,Sat,Wed,52
8/12/2017,8/13/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/21/2017,Sun,Sat,Wed,52
8/13/2017,8/14/2017,DELUXE,"1 King Bed, Deluxe Room",309,278.1,262.6,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,DELUXE,"1 Queen Bed, Deluxe Room",299,269.1,254.2,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,DELUXE,"2 Full Size Beds, Deluxe Room",299,269.1,254.2,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,332.1,313.6,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",369,332.1,313.6,6/21/2017,Mon,Sun,Wed,53
8/13/2017,8/14/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,6/21/2017,Mon,Sun,Wed,53
8/14/2017,8/15/2017,DELUXE,"1 King Bed, Deluxe Room",389,350.1,330.6,6/21/2017,Tue,Mon,Wed,54
8/14/2017,8/15/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Tue,Mon,Wed,54
8/14/2017,8/15/2017,DELUXE,"2 Full Size Beds, Deluxe Room",379,341.1,322.1,6/21/2017,Tue,Mon,Wed,54
8/14/2017,8/15/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/21/2017,Tue,Mon,Wed,54
8/14/2017,8/15/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/21/2017,Tue,Mon,Wed,54
8/14/2017,8/15/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,404.1,381.6,6/21/2017,Tue,Mon,Wed,54
8/14/2017,8/15/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Tue,Mon,Wed,54
8/15/2017,8/16/2017,DELUXE,"1 King Bed, Deluxe Room",389,350.1,330.6,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,DELUXE,"2 Full Size Beds, Deluxe Room",379,341.1,322.1,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,404.1,381.6,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,404.1,381.6,6/21/2017,Wed,Tue,Wed,55
8/15/2017,8/16/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Wed,Tue,Wed,55
8/16/2017,8/17/2017,DELUXE,"1 King Bed, Deluxe Room",419,377.1,356.1,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,DELUXE,"1 Queen Bed, Deluxe Room",409,368.1,347.6,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,DELUXE,"2 Full Size Beds, Deluxe Room",409,368.1,347.6,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,386.1,364.6,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,404.1,381.6,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",509,458.1,432.6,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,PREMIER SUITE,"1 King Bed, Premier Suite",479,431.1,407.1,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",479,431.1,407.1,6/21/2017,Thu,Wed,Wed,56
8/16/2017,8/17/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,359.1,339.1,6/21/2017,Thu,Wed,Wed,56
8/17/2017,8/18/2017,DELUXE,"1 King Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Fri,Thu,Wed,57
8/17/2017,8/18/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Fri,Thu,Wed,57
8/17/2017,8/18/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,350.1,330.6,6/21/2017,Fri,Thu,Wed,57
8/17/2017,8/18/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/21/2017,Fri,Thu,Wed,57
8/17/2017,8/18/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,404.1,381.6,6/21/2017,Fri,Thu,Wed,57
8/17/2017,8/18/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,404.1,381.6,6/21/2017,Fri,Thu,Wed,57
8/17/2017,8/18/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Fri,Thu,Wed,57
8/18/2017,8/19/2017,DELUXE,"1 King Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Sat,Fri,Wed,58
8/18/2017,8/19/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,341.1,322.1,6/21/2017,Sat,Fri,Wed,58
8/18/2017,8/19/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,350.1,330.6,6/21/2017,Sat,Fri,Wed,58
8/18/2017,8/19/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/21/2017,Sat,Fri,Wed,58
8/18/2017,8/19/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/21/2017,Sat,Fri,Wed,58
8/18/2017,8/19/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,404.1,381.6,6/21/2017,Sat,Fri,Wed,58
8/18/2017,8/19/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/21/2017,Sat,Fri,Wed,58
8/19/2017,8/20/2017,DELUXE,"1 King Bed, Deluxe Room",379,307.3,322.1,6/21/2017,Sun,Sat,Wed,59
8/19/2017,8/20/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,305.1,322.1,6/21/2017,Sun,Sat,Wed,59
8/19/2017,8/20/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,312.1,330.6,6/21/2017,Sun,Sat,Wed,59
8/19/2017,8/20/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,6/21/2017,Sun,Sat,Wed,59
8/19/2017,8/20/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,378.5,381.6,6/21/2017,Sun,Sat,Wed,59
8/19/2017,8/20/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/21/2017,Sun,Sat,Wed,59
6/22/2017,6/23/2017,DELUXE,"1 Queen Bed, Deluxe Room",289,260.1,311.1,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,DELUXE,"2 Full Size Beds, Deluxe Room",299,269.1,322,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",309,278.1,344.7,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",329,296.1,365.5,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",409,368.1,438.5,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,PREMIER SUITE,"1 King Bed, Premier Suite",379,341.1,394.5,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",379,341.1,403.8,6/22/2017,Fri,Thu,Thu,0
6/22/2017,6/23/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",279,251.1,316.1,6/22/2017,Fri,Thu,Thu,0
6/23/2017,6/24/2017,DELUXE,"1 King Bed, Deluxe Room",289,260.1,317.7,6/22/2017,Sat,Fri,Thu,1
6/23/2017,6/24/2017,DELUXE,"1 Queen Bed, Deluxe Room",289,260.1,311.1,6/22/2017,Sat,Fri,Thu,1
6/23/2017,6/24/2017,DELUXE,"2 Full Size Beds, Deluxe Room",299,269.1,322,6/22/2017,Sat,Fri,Thu,1
6/23/2017,6/24/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",279,251.1,316.1,6/22/2017,Sat,Fri,Thu,1
6/24/2017,6/25/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",359,323.1,316.1,6/22/2017,Sun,Sat,Thu,2
6/25/2017,6/26/2017,DELUXE,"1 King Bed, Deluxe Room",279,251.1,237.2,6/22/2017,Mon,Sun,Thu,3
6/25/2017,6/26/2017,DELUXE,"1 Queen Bed, Deluxe Room",279,251.1,237.2,6/22/2017,Mon,Sun,Thu,3
6/25/2017,6/26/2017,DELUXE,"2 Full Size Beds, Deluxe Room",279,251.1,237.2,6/22/2017,Mon,Sun,Thu,3
6/25/2017,6/26/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",379,341.1,322.1,6/22/2017,Mon,Sun,Thu,3
6/25/2017,6/26/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",279,251.1,237.2,6/22/2017,Mon,Sun,Thu,3
6/26/2017,6/27/2017,DELUXE,"1 King Bed, Deluxe Room",479,431.1,407.1,6/22/2017,Tue,Mon,Thu,4
6/26/2017,6/27/2017,DELUXE,"1 Queen Bed, Deluxe Room",469,422.1,398.6,6/22/2017,Tue,Mon,Thu,4
6/26/2017,6/27/2017,DELUXE,"2 Full Size Beds, Deluxe Room",469,422.1,398.6,6/22/2017,Tue,Mon,Thu,4
6/26/2017,6/27/2017,PREMIER SUITE,"1 King Bed, Premier Suite",559,503.1,475.1,6/22/2017,Tue,Mon,Thu,4
6/26/2017,6/27/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",459,413.1,390.1,6/22/2017,Tue,Mon,Thu,4
6/27/2017,6/28/2017,,,420,327.6,402.9,6/22/2017,Wed,Tue,Thu,5
6/28/2017,6/29/2017,PREMIER SUITE,"1 King Bed, Premier Suite",599,539.1,509.1,6/22/2017,Thu,Wed,Thu,6
6/28/2017,6/29/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",499,449.1,424.1,6/22/2017,Thu,Wed,Thu,6
6/29/2017,6/30/2017,DELUXE,"1 King Bed, Deluxe Room",329,296.1,279.6,6/22/2017,Fri,Thu,Thu,7
6/29/2017,6/30/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,296.1,279.6,6/22/2017,Fri,Thu,Thu,7
6/29/2017,6/30/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,305.1,288.1,6/22/2017,Fri,Thu,Thu,7
6/29/2017,6/30/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,6/22/2017,Fri,Thu,Thu,7
6/29/2017,6/30/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,332.1,313.6,6/22/2017,Fri,Thu,Thu,7
6/29/2017,6/30/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",419,377.1,356.1,6/22/2017,Fri,Thu,Thu,7
6/29/2017,6/30/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,6/22/2017,Fri,Thu,Thu,7
6/30/2017,7/1/2017,DELUXE,"1 King Bed, Deluxe Room",329,296.1,279.6,6/22/2017,Sat,Fri,Thu,8
6/30/2017,7/1/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,6/22/2017,Sat,Fri,Thu,8
6/30/2017,7/1/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,6/22/2017,Sat,Fri,Thu,8
7/1/2017,7/2/2017,DELUXE,"1 King Bed, Deluxe Room",329,296.1,279.6,6/22/2017,Sun,Sat,Thu,9
7/1/2017,7/2/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,6/22/2017,Sun,Sat,Thu,9
7/1/2017,7/2/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,359.1,339.1,6/22/2017,Sun,Sat,Thu,9
7/1/2017,7/2/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",399,359.1,339.1,6/22/2017,Sun,Sat,Thu,9
7/1/2017,7/2/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,6/22/2017,Sun,Sat,Thu,9
7/2/2017,7/3/2017,DELUXE,"1 King Bed, Deluxe Room",309,278.1,262.6,6/22/2017,Mon,Sun,Thu,10
7/2/2017,7/3/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,332.1,313.6,6/22/2017,Mon,Sun,Thu,10
7/2/2017,7/3/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",369,332.1,313.6,6/22/2017,Mon,Sun,Thu,10
